ISS.UTCGregorian           ISS.UTCModJulian          ISS.ElapsedSecs           ISS.Earth.BetaAngle       
13 Sep 2024 02:52:35.764   30566.61985837582         29573.7636706559          50.84236854189403         
13 Sep 2024 02:54:07.461   30566.62091968437         29665.4607297387          50.83777694716214         
13 Sep 2024 02:55:39.175   30566.6219811903          29757.17484232737         50.83246339732251         
13 Sep 2024 02:57:10.906   30566.62304289879         29848.90645601554         50.82652566788767         
13 Sep 2024 02:58:42.657   30566.62410482455         29940.65684129018         50.82008759658349         
13 Sep 2024 03:00:14.426   30566.62516696461         30032.42574229371         50.81329422789981         
13 Sep 2024 03:01:46.212   30566.62622930118         30124.2116216803          50.80630593741459         
13 Sep 2024 03:03:18.013   30566.62729181313         30216.01265418576         50.7992918133092          
13 Sep 2024 03:04:49.827   30566.62835447618         30307.8267423436          50.79242268273611         
13 Sep 2024 03:06:21.651   30566.62941725328         30399.65068321908         50.78586404641207         
13 Sep 2024 03:07:53.481   30566.63048010111         30491.48073607357         50.77976902405406         
13 Sep 2024 03:09:25.311   30566.63154295498         30583.31131070154         50.774271828188           
13 Sep 2024 03:10:57.139   30566.63260577488         30675.13894988224         50.76948161931644         
13 Sep 2024 03:12:28.958   30566.63366849271         30766.95777046261         50.76547786777686         
13 Sep 2024 03:14:00.763   30566.63473105276         30858.76295892522         50.7623064661152          
13 Sep 2024 03:15:32.551   30566.63579341268         30950.55085531203         50.75997751908212         
13 Sep 2024 03:17:04.317   30566.63685552594         31042.31744102435         50.75846471930858         
13 Sep 2024 03:18:36.059   30566.63791735213         31134.05922426609         50.7577062555624          
13 Sep 2024 03:20:07.773   30566.63897885705         31225.7732491591          50.75760736976284         
13 Sep 2024 03:21:39.459   30566.64004003136         31317.45870946907         50.75804443349026         
13 Sep 2024 03:23:11.115   30566.64110086832         31409.11502307281         50.75887035005731         
13 Sep 2024 03:24:42.742   30566.6421613602          31500.74152140878         50.7599209960225          
13 Sep 2024 03:26:14.340   30566.64322152747         31592.33997347765         50.76102248018752         
13 Sep 2024 03:27:45.912   30566.64428139439         31683.91247548861         50.76199877543168         
13 Sep 2024 03:29:17.463   30566.64534100984         31775.46325034928         50.76267944099484         
13 Sep 2024 03:30:48.995   30566.6464004056          31866.99504428543         50.76290700225414         
13 Sep 2024 03:32:20.512   30566.64745963506         31958.51246933453         50.76254376996238         
13 Sep 2024 03:33:52.020   30566.6485187526          32050.02022460103         50.76147768776711         
